"datei_alt","einheit_source","test_that_titel","zeile_von","zeile_bis","funktionen","einheit_vorschlag","ziel_final","bemerkung"
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","group_of_team meldet ein mehrdeutiges Kuerzel, statt still das erste zu nehmen",202,218,"group_of_team","staffel_zuordnung","staffel_zuordnung",""
"test-tbd-termin.R","league_details generate_static_site","TBD mit Termin in der Zukunft ist ein offenes Spiel mit offener Anstoßzeit",53,61,"extract_fixture_details","league_details","league_details",""
"test-tbd-termin.R","league_details generate_static_site","TBD mit Termin in der Vergangenheit bleibt verschoben",63,71,"extract_fixture_details","league_details","league_details",""
"test-tbd-termin.R","league_details generate_static_site","am Spieltag selbst bleibt TBD offen, auch wenn die Platzhalterzeit vorbei ist",73,83,"extract_fixture_details","league_details","league_details",""
"test-tbd-termin.R","league_details generate_static_site","Spiele mit anderem Status tragen zeit_offen = FALSE",85,96,"extract_fixture_details","league_details","league_details",""
"test-tbd-termin.R","league_details generate_static_site","ein künftiges TBD-Spiel hält seinen Spieltag offen und steht im Ausblick (#230)",98,107,"extract_fixture_details classify_matchday_status ausblick_matches","league_details","league_details",""
"test-tbd-termin.R","league_details generate_static_site","ist der TBD-Termin verstrichen, gilt der Spieltag als abgeschlossen",109,115,"extract_fixture_details classify_matchday_status ausblick_matches","league_details","league_details",""
"test-tbd-termin.R","league_details generate_static_site","der Ausblick zeigt bei offener Anstoßzeit das Datum mit 'Zeit offen'",117,139,"render_ausblick","render_sections","render_sections-ausblick","source und Funktionsstimme weichen ab"
"test-team-count-validation.R","league_registry transform_data csv_generation season_processor","validate_team_count validates correct range",12,31,"validate_team_count","season_processor","season_processor",""
"test-team-count-validation.R","league_registry transform_data csv_generation season_processor","validate_team_count rejects too few teams",33,53,"validate_team_count","season_processor","season_processor",""
"test-team-count-validation.R","league_registry transform_data csv_generation season_processor","validate_team_count rejects too many teams",55,77,"validate_team_count","season_processor","season_processor",""
"test-team-count-validation.R","league_registry transform_data csv_generation season_processor","validate_team_count handles file errors",79,95,"validate_team_count","season_processor","season_processor",""
"test-team-count-validation.R","league_registry transform_data csv_generation season_processor","validate_team_count accepts boundary values",97,129,"validate_team_count","season_processor","season_processor",""
"test-team-history-resolver.R","team_data_carryover team_history_resolver","resolve_team_history returns 'carryover' when team is in previous_team_list",27,34,"resolve_team_history","team_history_resolver","team_history_resolver",""
"test-team-history-resolver.R","team_data_carryover team_history_resolver","resolve_team_history returns 'carryover' with NULL team_elo when team is in previous_team_list but not in final_elos",36,43,"resolve_team_history","team_history_resolver","team_history_resolver",""
"test-team-history-resolver.R","team_data_carryover team_history_resolver","resolve_team_history returns 'fallback' when team is only in final_elos",45,52,"resolve_team_history","team_history_resolver","team_history_resolver",""
"test-team-history-resolver.R","team_data_carryover team_history_resolver","resolve_team_history returns 'new' when team is in neither source",54,60,"resolve_team_history","team_history_resolver","team_history_resolver",""
"test-team-history-resolver.R","team_data_carryover team_history_resolver","resolve_team_history handles NULL previous_team_list (first season)",62,70,"resolve_team_history","team_history_resolver","team_history_resolver",""
"test-team-history-resolver.R","team_data_carryover team_history_resolver","resolve_team_history returns 'new' when both inputs are empty",72,78,"resolve_team_history","team_history_resolver","team_history_resolver",""
"test-team-history-resolver.R","team_data_carryover team_history_resolver","resolve_team_history handles NULL final_elos (first-ever season)",80,87,"resolve_team_history","team_history_resolver","team_history_resolver",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_carryover_team_record uses previous_data when state is 'carryover'",16,36,"build_carryover_team_record","team_record_builder","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_carryover_team_record uses baseline when team_elo is NULL",38,57,"build_carryover_team_record","team_record_builder","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_carryover_team_record uses liga3_baseline for league 80 with no team_elo",59,76,"build_carryover_team_record","team_record_builder","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_carryover_team_record generates fresh short_name when state is 'fallback'",78,98,"build_carryover_team_record get_team_short_name","api_service","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_carryover_team_record uniquifies short_name in 'fallback' state when collision exists",100,117,"get_team_short_name build_carryover_team_record","api_service","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_carryover_team_record applies second-team conversion to short_name",119,138,"build_carryover_team_record convert_second_team_short_name","api_service","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_new_team_record calls prompt_fn and returns its short_name",140,171,"build_new_team_record","team_record_builder","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_new_team_record applies second-team short-name conversion",173,191,"build_new_team_record convert_second_team_short_name","api_service","team_record_builder",""
"test-team-record-builder.R","api_service interactive_prompts team_data_carryover team_history_resolver team_record_builder","build_new_team_record forwards NULL liga3_baseline faithfully (no default substitution)",193,214,"build_new_team_record","team_record_builder","team_record_builder",""
"test-team-short-name.R","api_service","get_team_short_name transliterates German umlauts",11,14,"get_team_short_name","api_service","api_service",""
"test-team-short-name.R","api_service","get_team_short_name output is always alphanumeric ASCII",16,28,"get_team_short_name","api_service","api_service",""
"test-team-short-name.R","api_service","explicit mappings still win over generation",30,33,"get_team_short_name","api_service","api_service",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list lädt eine kollisionsfreie Liste",34,49,"load_team_list transform_data","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list bricht bei kollidierenden Kurznamen ab",51,71,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list nennt alle kollidierenden Kurznamen",73,88,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list bricht bei doppelten TeamIDs ab",90,102,"transform_data load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list akzeptiert vierstellige Kurznamen",104,117,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list akzeptiert die echte TeamList_2026",119,152,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list meldet eine fehlende Datei verständlich",154,159,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list erlaubt gleiche Kurznamen über Wechselgemeinschaften",161,176,"transform_data load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list erlaubt gleiche Kurznamen in den beiden Frauen-Ligen",178,194,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list erlaubt dasselbe Kuerzel in verschiedenen Ligen",225,243,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list bricht bei Kollision INNERHALB einer Liga ab",245,255,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list bricht bei Kollision zwischen Nord, Nordost und Bayern ab",257,270,"load_team_list","transform_data","transform_data-kuerzel",""
"test-teamlist-eindeutigkeit.R","transform_data","load_team_list erlaubt dasselbe Kuerzel in West und SuedWest",272,283,"load_team_list","transform_data","transform_data-kuerzel",""
"test-tormodell-rust-durchreichung.R","rust_integration league_details","tore_slope = tore_intercept = 0 ergibt (fast) nur 0:0 -- ueber den echten Rust-Server (#205)",94,193,"match_preview_rust leagueSimulatorRust","rust_integration","rust_integration",""
"test-transform_data.R","transform_data","transform_data converts API response correctly",4,34,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data handles only finished games correctly",36,67,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data handles only unfinished games correctly",69,100,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data handles empty fixtures",102,122,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data matches ELO values correctly",124,148,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data handles different game statuses",150,214,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data handles missing team in teams list",216,237,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data preserves fixture order",239,252,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data handles NULL goal values",254,278,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data drops non-regular-season rounds (relegation playoff)",280,337,"transform_data","transform_data","transform_data",""
"test-transform_data.R","transform_data","transform_data creates proper data structure",339,351,"transform_data","transform_data","transform_data",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","full fetch happens while fixtures are live and skips only when idle",86,125,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","a failed live poll (NULL) forces a full fetch",127,156,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","the safety net forces a periodic full fetch even when idle",158,192,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein fehlgeschlagener Safety-Fetch setzt den Timer NICHT zurueck",265,273,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein erfolgreicher Safety-Fetch setzt den Timer sehr wohl zurueck",275,280,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","the loop generates the static site exactly once per simulation run",311,314,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","the loop passes static_site_dir through to the generator",316,337,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","a finished fixture still live in season data is refetched until final (issue #154)",346,406,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","a fixture-data change without new finished games renders without simulating",408,452,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","simulation triggers on a changed beendet set even when the count is unchanged",454,492,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","live fixtures trigger a full fetch and re-render every loop without simulating",499,537,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","an awarded result (AWD) resolves a pending finished fixture",539,584,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","a pending finished fixture survives a failed full fetch",586,636,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","update_all_leagues_loop has no machine-specific default output directory",638,642,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","das Frauen-Tormodell erreicht beide leagueSimulatorRust-Aufrufe (Liga 82 vs. 78)",657,723,"update_all_leagues_loop active_league_keys active_leagues has_promotion_restriction","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein NULL aus retrieveResults() fuer eine Liga blockiert die anderen neun nicht",742,783,"update_all_leagues_loop retrieveResults","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein transform_data()-Fehler in einer Liga bricht den Loop nicht ab",785,826,"update_all_leagues_loop transform_data","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein leagueSimulatorRust()-Fehler in einer Liga bricht den Loop nicht ab",828,867,"update_all_leagues_loop leagueSimulatorRust","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein per-Liga-Fehler behaelt die vorherige Prognose der betroffenen Liga",869,931,"update_all_leagues_loop leagueSimulatorRust","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein geworfener Fehler aus retrieveResults() fuer eine Liga blockiert die anderen neun nicht (issue #224)",944,981,"update_all_leagues_loop retrieveResults","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein geworfener Fehler aus retrieveLiveFixtures() bricht den Loop nicht ab (issue #224)",983,1013,"update_all_leagues_loop retrieveLiveFixtures","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","der Malus folgt der Spalte Promotion, nicht dem Kuerzel-Suffix",1079,1137,"update_all_leagues_loop transform_data","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein Team ohne Zeile in der TeamList bekommt keinen erfundenen Malus",1139,1186,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein fehlgeschlagener Vollabruf wartet trotzdem (issue #204)",1276,1289,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","auch der Leerlaufpfad wartet jede Runde",1291,1298,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","sinkendes Restkontingent streckt die Wartezeiten (issue #190)",1300,1330,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","der Loop schreibt je Runde eine Budget-Zeile (issue #190, Stufe 1)",1332,1348,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein gefallenes Limit wird als Plan-Herabstufung gewarnt (issue #190, Stufe 3)",1350,1394,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","der Loop endet am Fenster-Ende, nicht erst nach `loops` Runden",1456,1471,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein Lauf, der ins Fenster passt, laeuft alle Runden durch",1473,1485,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","bei erschoepftem Kontingent ruft die Runde nichts ab und wartet den Reset ab",1560,1589,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","die Reset-Wartezeit wird am Fenster-Ende gekappt",1591,1614,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ein reduzierter Plan kehrt zum Normaltakt zurueck (issue #224)",1637,1660,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","der erholte Lauf endet an der Uhr, nicht nach 9 Runden",1662,1680,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","bei unbekanntem Kontingent bleibt auch ein reduzierter Plan langsam",1682,1700,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","ohne plan_reduziert bleibt die Rundenzahl die Ansage",1702,1716,"","","update_all_leagues_loop-gating",""
"test-update-loop-gating.R","update_all_leagues_loop league_registry checkAPILimits","checkAPILimits meldet, ob die Planung aus einem Fallback kam",1718,1750,"api_limits_plan_reduziert","checkAPILimits","update_all_leagues_loop-gating",""
"test-update-loop-league-data.R","update_all_leagues_loop league_registry","der Loop baut je Liga Seitendaten und übergibt sie an den Generator",59,90,"active_league_keys league_views","league_registry","update_all_leagues_loop",""
"test-update-loop-league-data.R","update_all_leagues_loop league_registry","NULL aus build_league_page_data verhindert das Rendern nicht",92,103,"","","update_all_leagues_loop",""
